"property","value"
"http://dbpedia.org/ontology/abstract","A.M. Thomas Thomas Abraham es un diplomático, indio retirado. 
* En 1967 fue consejero de embajada en Rangún.​ 
* En 1969 fue Encargado de negocios en Bucarest. 
* De 1974 a 1975 fue Alto Comisionado en Singapur. 
* Del 29 de julio de 1978 a 1982 fue Alto Comisionado en Colombo con comisión en Malé. 
* Del 23 de septiembre de 1982 al 30 de septiembre de 1985 fue embajador en Berna. 
* En 1989 fue jubilado.​"
"http://dbpedia.org/ontology/abstract","ANTONIO SCARAMUSSO  1 de Diciembre  de 1892, Buenos Aires – † 20 de octubre de 1967 , Buenos Aires) fue presidente del Club Atlético San Lorenzo de Almagro"
"http://dbpedia.org/ontology/abstract","Aaron Burr, Jr. (Newark, 6 de febrero de 1756 – , 14 de septiembre de 1836), militar y político estadounidense, miembro fundacional del Partido Demócrata-Republicano en el Estado de Nueva York. Apoyó al gobernador George Clinton. Se convirtió en el tercer vicepresidente de los Estados Unidos, durante la presidencia de Thomas Jefferson (4 de marzo de 1801 – 4 de marzo de 1805), aunque es más famoso por su duelo con Alexander Hamilton (que resultó en la muerte de éste), sus presuntas conspiraciones secesionistas y su proceso y absolución final por traición."
"http://dbpedia.org/ontology/abstract","Aaron José Alberto Oré León es un político peruano."
"http://dbpedia.org/ontology/abstract","Aaron Michael Oquaye es un diplomático ghanés. 
* Aaron Michael Oquaye es hijo de Felicia Azu Oquaye de Odumase Krobo y E.G.N. Oquaye de en:Osu, Accra. 
* Se crio en en:Asamankese en la Región Oriental (Ghana), donde tuvo su educación primaria y secundaria antes de proceder a Presbyterian Secondary School (PRESEC), Odumase-Krobo (Olevel) y la Escuela Secundaria Apam (alevel), la Universidad de Ghana, Universidad de Londres y Lincoln Inn, Londres. 
* Posee B. A. Hons (Ciencias Políticas), Licenciado en Derecho Hons grado y doctorado. 
* La vida laboral Profesor Oquaye ha sido principalmente una combinación ganadora de un plazo de cuatro años, 
* En 1993 a el fue codiciado premio Rockefeller Académico senior. 
* En 1997 a el fue codiciado Premio Fulbright Senior. 
* Fue Decano (educación) del Departamento de Ciencia Política, Universidad de Ghana y miembro del Consejo Académico de la Universidad. 
* Sus áreas de interés y sobre el que ha investigado y escrito ampliamente, incluyen el buen gobierno, el conflicto, la educación política, la descentralización y el desarrollo, los derechos humanos, la intervención militar en la política, las ONG, el desarrollo rural y las cuestiones de género. 
* Él es un entusiasta defensor de los derechos de la mujer, incluida la Discriminación positiva. 
* En 1980 publicó su libro premiado Politics in Ghana 1972-1979, . 
* El libro se adjudicó el mejor trabajo en la política por el Consejo de Desarrollo libro de Ghana en 1982. 
* De 2001 a 2004 fue Alto Comisionado en Nueva Delhi. 
* A partir de 2003 tenía comisión en Malé. 
* De febrero de 2005 a enero de 2006 fue Ministro de Energía. 
* De enero de 2006 a julio de 2007 fue Ministro de Comunicaciones. 
* Por dos períodos legislativos de 07 de julio de 2004 a 2012 fue miembro del Parlamento de Ghana del en:New Patriotic Party para Dome-Kwabenya Constituency en la Greater Accra Region.​"
"http://dbpedia.org/ontology/abstract","Aarón Merino Fernández (Ixcaquixtla, Puebla; 20 de marzo de 1906 - Ciudad de México, 1972) es un ingeniero y político mexicano, miembro del Partido Revolucionario Institucional y gobernador de Quintana Roo y de Puebla."
"http://dbpedia.org/ontology/abstract","Aarón Sáenz Garza (Monterrey, Nuevo León, 1 de junio de 1891 - Ciudad de México, 26 de febrero de 1983) fue un abogado, político y militar mexicano. Fue diputado, embajador de México en Brasil, subsecretario de Relaciones Exteriores con Adolfo de la Huerta, subsecretario encargado del despacho con Álvaro Obregón y secretario de Relaciones Exteriores con Plutarco Elías Calles.[cita requerida]"
"http://dbpedia.org/ontology/abstract","Abba Eban (en hebreo: אבא אבן) -nacido Aubrey Solomon Meir- (Ciudad de El Cabo, 2 de febrero de 1915 - 17 de noviembre de 2002), fue un político y diplomático israelí, Ministro de Relaciones Exteriores de Israel entre 1966 y 1974. Realizó los estudios universitarios en el Queens' College de la Universidad de Cambridge, trabajando con Jaim Weizmann en la Organización Sionista Mundial y sirviendo en el ejército británico durante la Segunda Guerra Mundial. Después trabajó, hasta 1946, como profesor en un centro de estudios para el Oriente Medio del Foreign Office. En 1946 fue destinado a la Agencia Judía para Palestina (organismo dependiente de las Naciones Unidas) en donde desarrolló su labor hasta la creación del Estado de Israel. En el primer gabinete israelí, fue nombrado embajador en la ONU y en Estados Unidos a un tiempo, hasta 1959. Elegido miembro del Knéset por el Partido Laborista Israelí, fue designado Ministro de Educación y Cultura (hasta 1963), y después Viceprimer-Ministro (1966) y Ministro de Relaciones Exteriores hasta 1974. Fue miembro de la ."
"http://dbpedia.org/ontology/abstract","Abba Kyari (Borno, 23 de septiembre de 1952 - Lagos, 17 de abril de 2020)​ fue un político nigeriano que se desempeñó como Jefe de Gabinete del Presidente Muhammadu Buhari.​"
"http://dbpedia.org/ontology/abstract","Abd El Hamid Karzai (حامد کرزى en persa - n. 24 de diciembre de 1957) fue el presidente de Afganistán desde el 22 de diciembre de 2001, elegido democráticamente el 7 de diciembre de 2004 y reelegido en agosto de 2009. Musulmán perteneciente a una familia de etnia pastún de gran influencia. Durante la Guerra de Afganistán (1978-1992) estuvo a cargo de la oficina de Sibghatullah Mojaddedi, el líder de uno de los grupos muyahidines que lucharon contra el gobierno comunista y que tenía lazos con la CIA. Participó en el gobierno muyahidin desde 1992 a 1996. Con la llegada del régimen talibán, se exilió a París. Trabajó para la compañía petrolera . Karzai fue designado como presidente de la Administración Transitoria el 22 de diciembre de 2001 tras el Acuerdo de Bonn del 5 de diciembre después de la invasión de Estados Unidos del país y el consiguiente derrocamiento del régimen fundamentalista de los talibán. Fue nombrado presidente interino de la administración afgana de transición, por la Loya yirga del 19 de junio de 2002, El 2 de noviembre de 2004 hubo elecciones presidenciales, promovidas por Estados Unidos. Karzai fue proclamado vencedor de las misma, con un 55,4% de los votos dentro de un gobierno de coalición. Siendo el máximo representante del poder central, en la práctica su autoridad solo era efectiva en la capital, Kabul, y ciertas áreas controladas por las fuerzas internacionales. La escasa capacidad del ejército afgano y el dominio en la mayor parte del país de los diferentes ""señores de la guerra"" hicieron difícil ejercer una autoridad efectiva en todo el territorio afgano. Se dice que su gobierno se ha caracterizado por permitir total libertad de acción de las tropas estadounidense afincadas en el país, en un clima político y social caótico causado por la insurgencia fundamentalista. Karzai ha trabajado por lograr una integración de las diferentes tribus y grupos armados en la estructura estatal y en la celebración de las elecciones legislativas del 18 de septiembre de 2005. Por otra parte, las acusaciones de tráfico de drogas y armas de su hermano  ha resentido la imagen de Hamid. En 2007, con la ampliación al este y sur de Afganistán de las operaciones de la OTAN y una mayor ofensiva talibán, el presidente Karzai realizó una oferta de paz a los talibán apoyado por los Estados Unidos y la ONU. Los rebeldes rechazaron la propuesta mientras las tropas de la OTAN sigan en el país.​ En agosto de 2009 se presentó a las elecciones para revalidar su mandato cinco años más. En la primera vuelta celebrada el día 20, fue el candidato con mejor resultado con un 49,67% de los votos, al borde de la mayoría absoluta pero requiriendo una segunda vuelta. Su rival más directo y contra quien debería haberse disputado la presidencia en noviembre, Abdullah Abdullah, obtuvo el 30,5 de los votos, pero denunció continuas irregularidades en el proceso electoral. El 2 de noviembre, ante la retirada de Abdullah de la segunda vuelta ya que pensaba que las condiciones de transparencia seguían siendo insuficientes, la Comisión Electoral le declaró vencedor de los comicios sin necesidad de una segunda ronda.​ En abril de 2013 reconoció haber recibido “pequeñas cantidades” de dinero en efectivo, con carácter mensual y durante una década, de Estados Unidos para “distintos propósitos”.​ Dejó su puesto como presidente el 29 de septiembre de 2014 tras las elecciones del 5 de abril de 2014, ya que la Constitución afgana no permite un tercer mandato.​"
"http://dbpedia.org/ontology/abstract","Abd al-Raḥmān al-Sewehli (1946, Misurata) es un político islamista libio y uno de los principales actores durante la guerra de Libia de 2014. Líder del partido , al-Sewehli jugó un papel clave en la lucha contra la Operación Dignidad  del general Jalifa Haftar, apoyando activamente a las milicias yihadistas de la coalición Amanecer Libio. Respaldó igualmente al Congreso General de Trípoli, un parlamento islamista que disputaba el poder a la Cámara de Representantes —elegida por sufragio y radicada en el este del país—. En este escenario político, Naciones Unidas diseñó un plan de paz en virtud del cual la Cámara de Representantes se convertiría en el legítimo legislador de la nación africana (reconociendo su principio democrático) y el Congreso General deveniría el llamado Consejo de Estado Superior, una Cámara Alta con carácter consultivo. La propuesta fue rechazada por el Congreso y estaba pendiente de ser ratificada por la Cámara de Representantes. Aun así, el 6 de abril de 2016, al-Sewehli y un grupo de diputados del Congreso declararon unilateralmente la disolución del órgano y la proclamación del Consejo de Estado, siendo éste elegido como su Presidente. ​ El 22 de abril, fuerzas que le eran leales tomaron el control de las instalaciones del Congreso, acuartelado en el Hotel Rixos de Trípoli.​ Desde entonces, al-Sewehli ha asumido la dirección del Consejo de Estado y, a pesar de que su proclamación no se hizo conforme al Acuerdo Político de Transición libio ni conforme a ninguna ley nacional, ha sido despachado por diplomáticos extranjeros, así como por el enviado de la ONU Martin Kobler. ​ En septiembre, al-Sewehli declaró unilateralmente que el órgano pasaba a ser la única asamblea legislativa —en vez de ser una Cámara alta— y que la Cámara de Representantes había quedado deslegitimada. La medida no tuvo ninguna repercusión, pues no existía ninguna clase de relación parlamentaria entre ambos cuerpos, pero deterioró aún más las relaciones. ​ Milicias leales a Jalifa al-Ghawil, antiguo Primer Ministro del Congreso General, han llevado a cabo numerosos ataques contra el Consejo de Estado, incluso tomando temporalmente el control del Hotel Rixos.​ El 20 de febrero de 2017, al-Sewehli sobrevivió junto con Fayez al-Sarraj a un intento de asesinato que, según él, había sido organizado por el Gobierno de al-Ghawil. ​"
